EVENTOS_DE_MENSAGENS_04:181024-775,0
EVENTOS_DE_MENSAGENS_03:180920-91,0
FORA_TOA_02:181024-897,10
EVENTOS_DE_MENSAGENS_01:180920-979,0
FORA_TOA_01:180920-91,0
RE_ROUTER:180920-91,0
